,area_m2,lat,lon,price_usd
4892,76.0,19.284672,-99.220367,104149.41176470589
4893,65.0,19.485544,-99.21656,52352.94117647059
4894,94.0,19.36418,-99.190162,276119.5294117647
4895,90.0,19.313878,-99.094271,82529.41176470589
4896,75.0,19.484532,-99.207027,85539.23529411765
4897,114.0,19.376822,-99.174675,260941.17647058822
4898,55.0,19.372684,-99.183678,158823.5294117647
4899,50.0,19.475237,-99.210828,31588.235294117647
4900,54.0,19.4211791,-99.1412912,73529.41176470589
4901,111.0,19.361111,-99.194061,381705.8823529412
4902,98.0,19.422564,-99.154225,111941.17647058824
4903,50.0,19.308287,-99.146309,83470.58823529411
4904,70.0,19.413523,-99.096141,31352.941176470587
4905,70.0,19.448311,-99.157021,30000.0
4906,80.0,19.421988,-99.168753,101568.64705882352
4907,69.0,19.396213,-99.142238,47352.94117647059
4908,68.0,19.454459,-99.129125,40058.82352941176
4909,60.0,19.35282,-99.168727,36352.94117647059
4910,90.0,19.375412,-99.144234,64458.82352941176
4911,75.0,19.365467,-99.196621,29411.764705882353
4912,65.0,19.3757,-99.196831,64705.882352941175
4913,83.0,23.634501,-102.552788,72529.41176470589
4914,65.0,19.377369,-99.198052,64705.882352941175
4915,67.0,19.4702255,-99.1364305,144294.11764705883
4916,90.0,19.362547,-99.231102,66453.29411764706
4917,90.0,19.380951,-99.13662,68117.64705882352
4918,65.0,19.3182548,-99.0844132,55176.470588235294
4919,78.0,19.39365,-99.14769,95882.35294117648
4920,65.0,19.436024,-99.15461,301294.1176470588
4921,65.0,19.366901,-99.297272,121600.0
4922,97.0,19.350054,-99.123847,169411.76470588235
4923,150.0,19.395798,-99.167816,376470.5882352941
4924,117.0,19.405298,-99.164986,164705.88235294117
4925,60.0,19.485001,-99.144738,52941.17647058824
4926,80.0,23.634501,-102.552788,192233.17647058822
4927,59.0,19.4557379025,-99.2047137022,47058.82352941176
4928,85.0,19.348122,-99.125716,96980.0
4929,65.0,19.378481,-99.197672,64705.882352941175
4930,85.0,19.368544,-99.163605,214705.88235294117
4931,130.0,19.494455,-99.127874,135000.0
4932,85.0,19.400785,-99.147419,59111.76470588235
4933,90.0,19.368544,-99.163605,132156.88235294117
4934,85.0,19.398671,-99.134129,87058.82352941176
4935,140.0,19.337753,-99.030333,64705.882352941175
4936,65.0,19.400731,-99.125466,76000.0
4937,60.0,19.51119,-99.19437,33854.05882352941
4938,75.0,19.393385,-99.21247,88235.29411764706
4939,70.0,19.410215,-99.14595,65505.882352941175
4940,67.0,19.395835,-99.135191,86470.58823529411
4941,54.0,23.634501,-102.552788,323529.4117647059
4942,100.0,19.400007,-99.147221,80676.4705882353
4943,86.0,19.396705,-99.181902,86564.70588235294
4944,63.0,19.371249,-99.140513,111141.17647058824
4945,80.0,,,66453.29411764706
4946,85.0,,,214705.88235294117
4947,64.0,19.445186,-99.135618,52352.94117647059
4948,70.0,19.466385,-99.160928,62352.94117647059
4949,95.0,19.314143,-99.134709,100470.58823529411
4950,60.0,19.401128,-99.171551,117647.05882352941
4951,64.0,19.436024,-99.15461,264705.8823529412
4952,115.0,19.3668017,-99.1724994,270588.23529411765
4953,70.0,19.466822,-99.157379,94117.64705882352
4954,65.0,19.409748,-99.13548,88235.29411764706
4955,85.0,19.368544,-99.163605,214705.88235294117
4956,97.0,19.400249,-99.177444,220588.23529411765
4957,110.0,,,288264.70588235295
4958,51.0,,,30088.235294117647
4959,65.0,19.384467,-99.135872,109411.76470588235
4960,80.0,19.41947,-99.100507,65882.35294117648
4961,117.0,19.3916143,-99.1854946,270588.23529411765
4962,60.0,19.449518,-99.13769,43725.470588235294
4963,65.0,19.287428,-99.122283,73529.41176470589
4964,64.0,19.410307,-99.065399,100000.0
4965,65.0,19.413992,-99.138695,94488.0
4966,50.0,19.317698,-99.061256,50000.0
4967,72.0,19.3720882,-99.1814146,251176.4705882353
4968,71.0,19.364891,-99.148384,173588.23529411765
4969,97.0,19.400249,-99.177444,220588.23529411765
4970,68.0,19.41498,-99.177444,341352.9411764706
4971,70.0,19.39365,-99.14769,138235.29411764705
4972,121.0,19.2990233,-99.0436467,88813.64705882352
4973,70.0,19.302569,-99.167059,85882.35294117648
4974,67.0,19.446829,-99.159454,135988.23529411765
4975,76.0,19.446829,-99.159454,135405.88235294117
4976,95.0,,,248235.29411764705
4977,106.0,19.458391,-99.18571,54705.882352941175
4978,90.0,19.313878,-99.094271,82529.41176470589
4979,108.0,19.390031,-99.174182,234117.64705882352
4980,70.0,19.4195256,-99.162549,292647.0588235294
4981,102.0,19.330258,-99.248987,229411.76470588235
4982,83.0,19.305561,-99.171219,187529.41176470587
4983,66.0,19.305561,-99.171219,62352.94117647059
4984,76.0,19.441821,-99.156452,58235.294117647056
4985,70.0,19.417363,-99.068463,58823.529411764706
4986,50.0,19.404661,-99.133858,88235.29411764706
4987,60.0,19.396502,-99.128797,44600.0
4988,71.0,19.335419,-99.119331,56817.64705882353
4989,110.0,,,100588.23529411765
4990,60.0,19.482603,-99.194748,88235.29411764706
4991,65.0,19.329109,-99.127632,88235.29411764706
4992,85.0,19.384371,-99.135965,74882.35294117648
4993,117.0,19.417364,-99.159454,342058.82352941175
4994,70.0,19.466659,-99.188824,39490.17647058824
4995,145.0,19.3414129,-99.2290163,273529.4117647059
4996,80.0,19.279682,-99.208766,63823.529411764706
4997,70.0,19.412142,-99.146127,50000.0
4998,65.0,19.493185,-99.205755,38882.35294117647
4999,88.0,19.3427258513,-99.1475611925,244117.64705882352
5000,85.0,19.501543,-99.206177,76435.17647058824
5001,80.0,19.393865,-99.166391,135294.11764705883
5002,59.0,19.368281,-99.293229,66470.58823529411
5003,92.0,19.394358,-99.177444,170588.23529411765
5004,68.0,,,203000.0
5005,75.0,19.446253,-99.157519,35882.35294117647
5006,114.0,19.394073,-99.153915,285294.1176470588
5007,60.0,19.444888,-99.171777,79411.76470588235
5008,90.0,19.365766,-99.263112,201176.4705882353
5009,76.0,19.365088,-99.148127,71176.4705882353
5010,76.0,,,58823.529411764706
5011,85.0,19.3649554,-99.1923622,154117.64705882352
5012,105.0,19.355921,-99.180214,345670.5882352941
5013,122.0,19.400959,-99.162199,285294.1176470588
5014,105.0,19.355921,-99.180214,345670.5882352941
5015,63.0,19.417923,-99.148384,86135.29411764706
5016,133.0,19.3973062792,-99.1587439924,341176.4705882353
5017,55.0,19.372684,-99.183678,158823.5294117647
5018,91.0,19.317741,-99.119331,73015.29411764706
5019,90.0,19.341081,-99.207597,191176.4705882353
5020,56.0,19.506314,-99.158182,64705.882352941175
5021,73.0,19.4301322,-99.1691413,234705.88235294117
5022,82.0,,,123529.41176470589
5023,70.0,19.410215,-99.14595,49179.76470588235
5024,85.0,19.397523,-99.161493,136078.41176470587
5025,85.0,19.375733,-99.139518,74882.35294117648
5026,70.0,19.396747,-99.179258,99803.94117647059
5027,60.0,19.412142,-99.146127,50000.0
5028,65.0,19.36269,-99.150565,74117.64705882352
5029,53.0,19.3615,-99.098587,32352.941176470587
5030,81.0,19.3626963,-99.1235565,56529.41176470588
5031,80.0,19.365865,-99.148341,107404.23529411765
5032,50.0,19.454082,-99.125206,70588.23529411765
5033,70.0,19.427754,-99.171109,88823.5294117647
5034,65.0,19.474655,-99.189277,44705.882352941175
5035,63.0,23.634501,-102.552788,43861.882352941175
5036,55.0,19.376802,-99.116562,51529.41176470588
5037,61.0,19.428622,-99.14602,59235.294117647056
5038,62.0,19.456145,-99.201167,61058.82352941176
5039,84.0,19.287598,-99.14769,172841.35294117648
5040,68.0,19.453691,-99.180039,58823.529411764706
5041,60.0,19.396247,-99.190282,64117.64705882353
5042,80.0,19.395097,-99.150424,59350.117647058825
5043,60.0,19.430766,-99.191251,252941.17647058822
5044,85.0,19.4431776,-99.2023662,305882.35294117645
5045,80.0,19.375972,-99.159974,227647.0588235294
5046,135.0,19.387451,-99.175462,352352.9411764706
5047,70.0,19.305481,-99.126693,52941.17647058824
5048,150.0,19.4351765,-99.2004541,54352.94117647059
5049,68.0,19.452503,-99.120018,50529.41176470588
5050,65.0,19.309208,-99.171906,43705.882352941175
5051,90.0,19.368823,-99.224603,61803.882352941175
5052,50.0,19.454082,-99.125206,70588.23529411765
5053,91.0,19.339774,-99.17324,73529.41176470589
5054,75.0,19.410501,-99.119954,49058.82352941176
5055,70.0,19.402944,-99.199727,67023.5294117647
5056,62.0,19.4306069,-99.0949899,131418.9411764706
5057,64.0,19.371342,-99.253616,159117.64705882352
5058,70.0,19.370272,-99.149127,44705.882352941175
5059,80.0,19.390271,-99.151588,99215.64705882352
5060,102.0,19.3305615,-99.2483904,205941.70588235295
5061,91.0,19.3867842,-99.1771664,295535.76470588235
5062,70.0,19.414261,-99.104118,49705.882352941175
5063,50.0,19.414969,-99.13917,52352.94117647059
5064,92.0,19.3649315,-99.2202321,63887.64705882353
5065,75.0,19.370272,-99.149127,58823.529411764706
5066,80.0,19.309824,-99.045654,47841.17647058824
5067,80.0,19.3499358,-99.2906864,164705.88235294117
5068,87.0,19.3866295,-99.1749358,299270.5882352941
5069,78.0,19.437285,-99.174303,118996.4705882353
5070,96.0,19.389044,-99.179657,59411.76470588235
5071,80.0,19.498877,-99.207909,44183.529411764706
5072,62.0,,,104403.70588235294
5073,60.0,19.33427,-99.083374,57647.05882352941
5074,99.0,19.318989,-99.094437,176470.58823529413
5075,53.0,19.440935,-99.188522,211764.70588235295
5076,80.0,19.366632,-99.1979,44774.82352941176
5077,50.0,19.312223,-99.105454,22941.176470588234
5078,80.0,19.446915,-99.128639,40347.529411764706
5079,89.0,19.41498,-99.177444,247058.82352941178
5080,69.0,19.472155,-99.161186,104117.64705882352
5081,111.0,19.361111,-99.194061,381705.8823529412
5082,58.0,19.365917,-99.196977,44690.58823529412
5083,50.0,19.445553,-99.097057,56869.470588235294
5084,50.0,19.4192243949,-99.101099968,46470.58823529412
5085,82.0,,,282352.9411764706
5086,60.0,19.524143,-99.160149,35294.117647058825
5087,66.0,19.497521,-99.203979,60588.23529411765
5088,68.0,19.397983,-99.146696,93529.41176470589
5089,81.0,19.2947596,-99.1663731,64705.882352941175
5090,70.0,19.370272,-99.149127,41534.705882352944
5091,113.0,19.367065,-99.172099,144745.0588235294
5092,150.0,19.48527,-99.200287,123529.41176470589
5093,98.0,19.3777,-99.124021,152352.9411764706
5094,60.0,19.493185,-99.205755,38882.35294117647
5095,84.0,19.391819,-99.188639,80000.0
5096,76.0,19.445743,-99.174986,42528.58823529412
5097,65.0,19.463957,-99.119607,29325.29411764706
5098,110.0,19.412635,-99.171928,238235.29411764705
5099,75.0,19.375626,-99.15461,123176.4705882353
5100,70.0,19.3984396984,-99.1601085663,216470.58823529413
5101,80.0,19.427754,-99.171109,88235.29411764706
5102,75.0,19.306198,-99.235825,38352.94117647059
5103,150.0,19.455666,-99.188522,235294.11764705883
5104,80.0,19.453564,-99.133092,43338.58823529412
5105,80.0,19.368808,-99.112954,123529.41176470589
5106,64.0,19.410307,-99.065399,100000.0
5107,50.0,19.456747,-99.189193,41725.470588235294
5108,80.0,19.543029,-99.125098,80823.5294117647
5109,96.0,19.341894,-99.224525,175241.17647058822
5110,64.0,19.351371,-99.161529,39647.05882352941
5111,65.0,19.387651,-99.142257,64411.76470588235
5112,60.0,19.273713,-99.120741,78730.76470588235
5113,140.0,19.384037,-99.140704,261176.4705882353
5114,96.0,19.3601989,-99.2994978,170588.23529411765
5115,56.0,19.342083,-99.0532159,27747.529411764706
5116,80.0,19.398514,-99.130366,50720.705882352944
5117,68.0,19.3733676,-99.1337252,149189.0588235294
5118,56.0,,,24299.0
5119,70.0,19.365156,-99.160811,97058.82352941176
5120,125.0,19.335116,-99.223332,191764.70588235295
5121,90.0,19.465454,-99.162665,84155.05882352941
5122,60.0,19.453854,-99.193979,40023.529411764706
5123,69.0,19.2990233,-99.0436467,61350.35294117647
5124,67.0,19.428152,-99.106194,88235.29411764706
5125,60.0,19.396705,-99.181902,86564.70588235294
5126,80.0,19.445744,-99.174986,42528.58823529412
5127,50.0,19.418198,-99.144746,38431.35294117647
5128,110.0,19.396593,-99.133163,87058.82352941176
5129,75.0,19.381729,-99.164986,111764.70588235294
5130,80.0,19.328705,-99.124996,42745.117647058825
5131,98.0,19.394358,-99.177444,298547.0588235294
5132,73.0,19.390434,-99.019779,73529.41176470589
5133,50.0,19.400379,-99.131088,73529.41176470589
5134,56.0,19.361276,-99.007324,28793.823529411766
5135,126.0,19.4482164,-99.1589625,199411.76470588235
5136,80.0,19.41498,-99.177444,325588.23529411765
5137,97.0,19.271467,-99.146309,140941.17647058822
5138,86.0,19.380937,-99.179545,220058.82352941178
5139,70.0,19.403155,-99.074139,36976.470588235294
5140,64.0,19.375412,-99.144234,140493.11764705883
5141,118.0,19.314831,-99.140445,229411.76470588235
5142,55.0,19.449277,-99.174463,42528.58823529412
5143,110.0,19.40571,-99.176403,375406.0
5144,70.0,,,94117.64705882352
5145,76.0,19.442792,-99.191379,64705.882352941175
5146,87.0,19.394358,-99.177444,299270.5882352941
5147,133.0,19.445032,-99.140207,66348.23529411765
5148,60.0,19.386852,-99.194748,73529.41176470589
5149,76.0,19.428554,-99.140051,43470.58823529412
5150,86.0,19.436024,-99.15461,270588.23529411765
5151,74.0,19.405298,-99.164986,251764.70588235295
5152,130.0,19.324216,-99.216411,288823.5294117647
5153,88.0,,,370117.64705882355
5154,65.0,19.398167,-99.109248,78823.5294117647
5155,137.0,19.275206,-99.218292,364705.8823529412
5156,95.0,19.432657,-99.177444,241176.4705882353
5157,120.0,19.384533,-99.183172,211764.70588235295
5158,65.0,19.491447,-99.180214,32867.41176470588
5159,120.0,19.301781,-99.20237,294117.64705882355
5160,75.0,19.418573,-99.145958,55294.117647058825
5161,66.0,23.634501,-102.552788,54240.94117647059
5162,64.0,19.3638234,-99.1444714,140882.35294117648
5163,131.0,19.4856387,-99.1083012,271129.70588235295
5164,60.0,19.485524,-99.210631,88135.05882352941
5165,80.0,19.3499358,-99.2906864,182352.9411764706
5166,110.0,19.282895,-99.166933,34419.17647058824
5167,65.0,19.425063,-99.141693,33294.117647058825
5168,65.0,19.474655,-99.189277,27223.0
5169,101.0,19.357464,-99.207909,182352.9411764706
5170,96.0,19.417364,-99.159454,188235.29411764705
5171,75.0,19.391506,-99.160102,126352.94117647059
5172,70.0,19.368628,-99.070683,50745.05882352941
5173,102.0,19.479366,-99.185756,81159.5294117647
5174,70.0,19.51119,-99.19437,33854.05882352941
5175,70.0,,,51176.470588235294
5176,72.0,19.363524,-99.247303,41117.64705882353
5177,55.0,,,70000.0
5178,104.0,19.302422,-99.230829,116000.0
5179,100.0,19.3605334,-99.2267067,184705.88235294117
5180,55.0,19.39801,-99.115035,89229.17647058824
5181,70.0,19.386821,-99.164805,174960.41176470587
5182,116.0,19.39942,-99.141673,68805.35294117648
5183,75.0,19.385989,-99.186285,88676.4705882353
5184,52.0,19.402751,-99.098584,81764.70588235294
5185,65.0,,,99294.11764705883
5186,80.0,,,43664.529411764706
5187,79.0,19.321514,-99.13902,188235.29411764705
5188,74.0,19.394073,-99.153915,188517.64705882352
5189,143.0,,,317647.0588235294
5190,70.0,19.306092,-99.113431,61673.529411764706
5191,65.0,19.445816,-99.170462,80738.23529411765
5192,83.0,19.36476,-99.163522,232352.9411764706
5193,67.0,19.3649962,-99.2415231,112235.29411764706
5194,80.0,19.468153,-99.189217,135294.11764705883
5195,57.0,19.4306069,-99.0949899,158850.70588235295
5196,64.0,19.478815,-99.196831,85294.11764705883
5197,61.0,,,175158.82352941178
5198,140.0,19.3382158862,-99.182574749,197058.82352941178
5199,70.0,19.387651,-99.142257,44117.64705882353
5200,67.0,,,129411.76470588235
5201,62.0,19.318989,-99.094437,81176.4705882353
5202,120.0,19.384533,-99.183172,211764.70588235295
5203,80.0,19.367025,-99.170349,185294.11764705883
5204,75.0,19.479447,-99.157515,141176.4705882353
5205,71.0,19.417364,-99.159454,263529.4117647059
5206,80.0,19.372724,-99.137094,44529.41176470588
5207,72.0,19.43672,-99.138969,69411.76470588235
5208,75.0,19.307951,-99.134178,129889.41176470589
5209,98.0,19.394358,-99.177444,298529.4117647059
5210,60.0,19.2990233,-99.0436467,60461.58823529412
5211,85.0,19.425295,-99.225453,347882.35294117645
5212,58.0,19.438456,-99.150497,35294.117647058825
5213,90.0,19.400919,-99.147494,85294.11764705883
5214,75.0,19.455936,-99.21299,70588.23529411765
5215,60.0,19.493973,-99.130394,118058.82352941176
5216,92.0,19.3174567525,-99.1231891772,58584.705882352944
5217,80.0,19.29744,-99.145971,65862.11764705883
5218,86.0,19.417364,-99.159454,205882.35294117648
5219,55.0,19.392349,-99.07093,69114.41176470589
5220,101.0,19.394073,-99.153915,70610.58823529411
5221,98.0,19.380937,-99.179545,185882.35294117648
5222,100.0,19.2812915544,-99.2034316063,111764.70588235294
5223,60.0,19.3921846,-99.1353572,58235.294117647056
5224,62.0,19.364891,-99.148384,94117.64705882352
5225,150.0,19.382986,-99.241837,201176.4705882353
5226,90.0,19.314216,-99.135841,107411.76470588235
5227,65.0,19.439253,-99.163605,155882.35294117648
5228,90.0,19.341176,-99.217558,93960.76470588235
5229,57.0,19.366738,-99.14554,71411.76470588235
5230,130.0,19.324216,-99.216411,288823.5294117647
5231,60.0,19.364257,-99.161918,79470.58823529411
5232,80.0,19.377404,-99.193301,102058.82352941176
5233,75.0,19.428324,-99.176337,195642.9411764706
5234,75.0,19.348122,-99.125716,96980.05882352941
5235,60.0,19.482603,-99.194748,88235.29411764706
5236,70.0,19.306202,-99.235727,41294.117647058825
5237,75.0,19.336195,-99.23692,83647.05882352941
5238,148.0,19.3679526,-99.2983107,255905.88235294117
5239,60.0,19.417923,-99.148384,55294.117647058825
5240,90.0,19.380644,-99.179176,176470.58823529413
5241,100.0,19.367424,-99.185753,176470.58823529413
5242,60.0,,,109411.76470588235
5243,63.0,19.394358,-99.177444,187705.88235294117
5244,60.0,19.440935,-99.188522,247058.82352941178
5245,80.0,19.376089,-99.186225,76000.0
5246,90.0,19.384664,-99.140542,69882.35294117648
5247,65.0,19.3923495,-99.0709315,41176.470588235294
5248,90.0,19.395268,-99.175265,177450.70588235295
5249,135.0,19.396018,-99.147826,205421.0
5250,80.0,19.416881,-99.109781,87941.17647058824
5251,75.0,19.410966,-99.147629,41701.94117647059
5252,59.0,19.523798,-99.155941,40470.58823529412
5253,65.0,19.409748,-99.13548,88235.29411764706
5254,102.0,19.372684,-99.183678,229411.76470588235
5255,60.0,19.396705,-99.181902,86564.70588235294
5256,134.0,19.3378258,-99.2085478,250588.23529411765
5257,50.0,19.287188,-99.170525,76470.58823529411
5258,135.0,19.382986,-99.241837,305882.35294117645
5259,67.0,19.3653,-99.148217,71176.4705882353
5260,115.0,19.359983,-99.158066,236764.70588235295
5261,129.0,19.403193,-99.157761,147058.82352941178
5262,70.0,19.399226,-99.134352,37395.76470588235
5263,65.0,19.399461,-99.175182,56882.35294117647
5264,100.0,19.39365,-99.14769,183176.4705882353
5265,65.0,19.414713,-99.149175,44000.0
5266,143.0,19.430132,-99.169144,35294.117647058825
5267,70.0,19.377369,-99.198052,71628.64705882352
5268,80.0,19.3108788,-99.1386972,123529.41176470589
5269,105.0,19.408904,-99.174556,119960.76470588235
5270,100.0,19.393568,-99.186143,97411.76470588235
5271,85.0,19.433846,-99.190497,145176.4705882353
5272,60.0,19.398671,-99.134129,57025.705882352944
5273,65.0,19.386852,-99.194748,116470.58823529411
5274,70.0,19.385989,-99.186285,88676.4705882353
5275,60.0,19.242355,-99.097161,36000.0
5276,60.0,19.264168,-99.119228,46164.705882352944
5277,50.0,19.384117,-99.205132,45317.64705882353
5278,65.0,19.452503,-99.120018,79411.76470588235
5279,90.0,19.3257242,-99.2170325,170588.23529411765
5280,150.0,19.2775156,-99.1645304,205882.35294117648
5281,82.0,19.440569,-99.177506,56231.41176470588
5282,106.0,19.372334,-99.190598,217647.0588235294
5283,70.0,19.470359,-99.183001,69411.76470588235
5284,90.0,19.37487,-99.187989,103912.94117647059
5285,85.0,19.432657,-99.177444,188235.29411764705
5286,60.0,19.428767,-99.1459,63292.82352941176
5287,98.0,19.39912,-99.141464,170588.23529411765
5288,65.0,19.452689,-99.117987,40494.0
5289,85.0,19.437841,-99.220367,68235.29411764706
5290,60.0,19.397901,-99.16603,75098.05882352941
5291,55.0,19.454183,-99.153562,97077.5294117647
5292,70.0,19.39617,-99.13791,51764.705882352944
5293,69.0,19.473486,-99.185753,155263.5294117647
5294,70.0,19.3794059,-99.1591446,220664.70588235295
5295,86.0,,,205882.35294117648
5296,55.0,,,120588.23529411765
5297,63.0,19.444723,-99.186447,82352.94117647059
5298,90.0,23.634501,-102.552788,85882.35294117648
5299,67.0,19.446829,-99.159454,135988.23529411765
5300,68.0,19.375617,-99.137054,123529.41176470589
5301,56.0,,,27571.529411764706
5302,137.0,19.402234,-99.152296,182352.9411764706
5303,50.0,19.386852,-99.194748,50000.0
5304,65.0,19.472155,-99.161186,104411.76470588235
5305,95.0,19.436607,-99.159948,68235.29411764706
5306,100.0,19.395126,-99.168455,100470.58823529411
5307,148.0,19.382944,-99.180028,355294.1176470588
5308,85.0,19.445816,-99.170462,67035.29411764706
5309,60.0,19.446313,-99.14006,23823.529411764706
5310,140.0,19.433846,-99.1905,145176.4705882353
5311,136.0,,,286764.70588235295
5312,143.0,19.417661,-99.177753,390000.0
5313,102.0,19.479338,-99.185763,81159.5294117647
5314,103.0,19.38499,-99.227853,56862.705882352944
5315,65.0,19.456941,-99.156312,28823.529411764706
5316,110.0,19.41498,-99.177444,247058.82352941178
5317,66.0,19.348144,-99.187502,113725.4705882353
5318,145.0,,,361764.70588235295
5319,105.0,19.423682,-99.163511,169411.76470588235
5320,70.0,19.474706,-99.18843,37058.82352941176
5321,103.0,19.38499,-99.227853,56862.705882352944
5322,74.0,,,193764.70588235295
5323,60.0,19.328833,-99.133163,119117.64705882352
5324,50.0,19.377671,-99.2222662,88235.29411764706
5325,56.0,19.506042,-99.153915,52882.35294117647
5326,51.0,19.400097,-99.122093,99941.17647058824
5327,70.0,19.383446,-99.137643,73700.88235294117
5328,110.0,19.375374,-99.137657,87058.82352941176
5329,120.0,19.3905009,-99.1654097,323529.4117647059
5330,85.0,19.452015,-99.146021,34558.82352941176
5331,62.0,19.4306069,-99.0949899,131418.9411764706
5332,83.0,19.3688273,-99.1617825,152941.17647058822
5333,60.0,19.456513,-99.179793,57058.82352941176
5334,50.0,19.310943,-99.049669,45294.117647058825
5335,51.0,19.326149,-99.072396,45352.94117647059
5336,60.0,19.408155,-99.107965,27415.58823529412
5337,98.0,19.394358,-99.177444,298547.0588235294
5338,58.0,19.370822,-99.105239,40058.82352941176
5339,60.0,19.446915,-99.128639,40347.529411764706
5340,50.0,19.317698,-99.061256,50000.0
5341,101.0,19.39365,-99.14769,300070.5882352941
5342,80.0,19.467806,-99.130254,34927.294117647056
5343,63.0,19.2990233,-99.0436467,62492.23529411765
5344,97.0,19.3928098,-99.1497664,282352.9411764706
5345,75.0,19.462355,-99.193313,60588.23529411765
5346,53.0,19.331932,-99.246689,138235.29411764705
5347,90.0,19.399815,-99.150806,134117.64705882352
5348,75.0,19.394628,-99.143842,82352.94117647059
5349,64.0,,,52065.41176470588
5350,50.0,19.41031,-99.098527,50455.882352941175
5351,59.0,19.452301,-99.207422,44117.64705882353
5352,93.0,19.387579,-99.170353,122941.17647058824
5353,54.0,19.371745,-99.212281,48823.529411764706
5354,75.0,19.393674,-99.187743,97411.76470588235
5355,60.0,19.345528,-99.189906,52411.76470588235
5356,70.0,19.328386,-99.08782,37058.82352941176
5357,95.0,19.380951,-99.13662,73700.82352941176
5358,79.0,19.473001,-99.087491,40058.23529411765
5359,90.0,19.35782,-99.149406,76176.4705882353
5360,55.0,19.439253,-99.163605,98823.5294117647
5361,128.0,19.369018,-99.174236,394613.5294117647
5362,80.0,19.446852,-99.154461,55717.64705882353
5363,120.0,19.386395,-99.173041,94117.64705882352
5364,68.0,19.428152,-99.106194,75000.0
5365,70.0,19.360367,-99.192614,86470.58823529411
5366,96.0,19.395097,-99.150424,59352.94117647059
5367,98.0,19.380644,-99.179176,185882.35294117648
5368,66.0,19.366505,-99.222297,94705.88235294117
5369,54.0,,,43529.41176470588
5370,84.0,19.391819,-99.188639,80000.0
5371,117.0,19.2990233,-99.0436467,88813.64705882352
5372,100.0,19.3880398,-99.1695793,126470.58823529411
5373,75.0,19.404403,-99.175446,78491.35294117648
5374,60.0,23.634501,-102.552788,91176.4705882353
5375,97.0,19.341894,-99.224525,186923.5294117647
5376,80.0,19.35697,-99.23214,49531.58823529412
5377,130.0,19.441733,-99.161653,107011.76470588235
5378,50.0,19.417636,-99.153292,50459.41176470588
5379,74.0,19.3820341,-99.1561756,188235.29411764705
5380,60.0,19.485634,-99.17321,62176.470588235294
5381,60.0,19.402752,-99.098587,87058.82352941176
5382,80.0,19.399028,-99.175227,116470.58823529411
5383,70.0,19.397531,-99.182964,65058.82352941176
5384,90.0,19.328705,-99.164986,109170.58823529411
5385,70.0,19.445742,-99.159469,90058.82352941176
5386,67.0,19.3923907,-99.1580693,164705.88235294117
5387,83.0,19.355673,-99.100507,72529.41176470589
5388,54.0,19.470991,-99.168165,49282.882352941175
5389,70.0,19.516777,-99.160149,44117.64705882353
5390,122.0,23.634501,-102.552788,285294.1176470588
5391,70.0,19.36783,-99.218387,94705.88235294117
5392,150.0,19.2775156,-99.1645304,223529.41176470587
5393,80.0,19.366302,-99.193367,62117.64705882353
5394,56.0,19.417923,-99.148384,88235.29411764706
5395,54.0,19.410441,-99.06085,64705.882352941175
5396,50.0,19.404661,-99.133858,88235.29411764706
5397,65.0,19.446829,-99.159454,182058.82352941178
5398,60.0,19.4451458852,-99.1438865662,40000.0
5399,53.0,23.634501,-102.552788,70114.11764705883
5400,60.0,19.45178,-99.15709,28881.70588235294
5401,70.0,19.383446,-99.137643,73700.88235294117
5402,83.0,19.368808,-99.112954,123529.41176470589
5403,70.0,19.474655,-99.189277,44705.882352941175
5404,60.0,19.395835,-99.135191,86470.58823529411
5405,95.0,19.382013,-99.188522,205352.9411764706
5406,101.0,,,285294.1176470588
5407,60.0,19.3930294,-99.0701574,79411.76470588235
5408,120.0,19.356062,-99.191978,273058.82352941175
5409,79.0,23.634501,-102.552788,39785.35294117647
5410,60.0,23.634501,-102.552788,100588.23529411765
5411,90.0,19.395327,-99.153087,146882.35294117648
5412,80.0,19.395261,-99.153153,146274.5294117647
5413,53.0,,,176470.58823529413
5414,70.0,19.473486,-99.185753,58823.529411764706
5415,70.0,,,51137.23529411765
5416,95.0,19.422832,-99.104722,65882.35294117648
5417,80.0,19.304501,-99.123121,53235.294117647056
5418,80.0,19.263022,-99.119657,42800.0
5419,58.0,19.52303,-99.161839,48117.64705882353
5420,121.0,19.368676,-99.169409,366647.0588235294
5421,90.0,19.375618,-99.194918,103912.94117647059
5422,67.0,19.445845,-99.149765,79411.76470588235
5423,75.0,19.398006,-99.080694,70588.23529411765
5424,110.0,19.309196,-99.219505,136058.82352941178
5425,141.0,19.390663,-99.161646,320588.23529411765
5426,70.0,19.451872,-99.173522,74705.88235294117
5427,57.0,19.460741,-99.128196,72176.4705882353
5428,60.0,19.383958,-99.101064,33015.882352941175
5429,100.0,19.41498,-99.177444,235294.11764705883
5430,75.0,19.470359,-99.183001,69411.76470588235
5431,70.0,,,32211.764705882353
5432,50.0,19.417923,-99.148384,55294.117647058825
5433,68.0,19.372684,-99.183678,135294.11764705883
5434,120.0,19.302721,-99.10851,99470.58823529411
5435,60.0,,,111764.70588235294
5436,85.0,19.436607,-99.159948,64705.882352941175
5437,129.0,19.390748,-99.158695,147058.82352941178
5438,75.0,19.348558,-99.119901,77647.05882352941
5439,65.0,19.386852,-99.194748,116470.58823529411
